date,rolling_exposure,rolling_trade_density,rolling_sharpe,rolling_drawdown
2021-03-23,83.73015873015873,37.0,0.7579791286354517,-0.6566124181379365
2021-03-24,83.73015873015873,37.0,0.9851120728150115,-0.6566124181379365
2021-03-25,83.73015873015873,37.0,0.5625833307896322,-0.6566124181379365
2021-03-26,83.73015873015873,37.0,0.3794727578424549,-0.6566124181379365
2021-03-29,83.73015873015873,37.0,0.4594420104957605,-0.6566124181379365
2021-03-30,83.73015873015873,37.0,0.508913883458001,-0.6566124181379365
2021-03-31,83.73015873015873,37.0,0.39745918854711515,-0.6566124181379365
2021-04-01,83.73015873015873,37.0,0.5578935958138775,-0.6566124181379365
2021-04-05,83.73015873015873,37.0,0.4497588309200323,-0.6566124181379365
2021-04-06,83.73015873015873,37.0,0.6189917169660751,-0.6566124181379365
2021-04-07,83.73015873015873,37.0,0.7790457338286733,-0.6566124181379365
2021-04-08,83.73015873015873,37.0,0.7702905371853841,-0.6566124181379365
2021-04-09,83.73015873015873,37.0,0.7416173977728426,-0.6566124181379365
2021-04-12,83.73015873015873,37.0,0.9648982565627638,-0.6566124181379365
2021-04-13,83.73015873015873,37.0,1.8064456319709217,-0.644887855073841
2021-04-14,83.73015873015873,37.0,1.7899105800244082,-0.644887855073841
2021-04-15,83.33333333333334,38.0,1.6770248340898233,-0.644887855073841
2021-04-16,82.93650793650794,38.0,1.6633611694566086,-0.644887855073841
2021-04-19,82.93650793650794,39.0,1.8864478971666931,-0.6365385450130459
2021-04-20,82.93650793650794,39.0,1.8059171377345304,-0.6121043220785554
2021-04-21,82.93650793650794,39.0,1.53437171657412,-0.6121043220785554
2021-04-22,82.93650793650794,39.0,1.3215015235253422,-0.6121043220785554
2021-04-23,82.93650793650794,39.0,1.3569004745991011,-0.6121043220785554
2021-04-26,83.33333333333334,38.0,1.3367850382218935,-0.6121043220785554
2021-04-27,83.73015873015873,38.0,1.3701760219444996,-0.6121043220785554
2021-04-28,84.12698412698413,38.0,1.4065057510208492,-0.6121043220785554
2021-04-29,84.12698412698413,39.0,1.406068627440978,-0.6121043220785554
2021-04-30,84.12698412698413,39.0,1.406068627440978,-0.6121043220785554
2021-05-03,84.12698412698413,39.0,1.406068627440978,-0.6121043220785554
2021-05-04,84.52380952380952,40.0,1.4602765586343434,-0.6121043220785554
2021-05-05,84.92063492063492,40.0,1.4636498090571635,-0.6121043220785554
2021-05-06,85.31746031746032,40.0,1.4259804331749686,-0.6121043220785554
2021-05-07,85.31746031746032,39.0,1.5755133870236282,-0.6121043220785554
2021-05-10,85.31746031746032,39.0,1.826354302513314,-0.6103214060065234
2021-05-11,85.31746031746032,39.0,1.8227210083099228,-0.6094228546620695
2021-05-12,85.31746031746032,38.0,1.7685446260276694,-0.6094228546620695
2021-05-13,85.31746031746032,39.0,1.8325372322006372,-0.6094228546620695
2021-05-14,85.31746031746032,39.0,1.8360808708055796,-0.6094228546620695
2021-05-17,84.92063492063492,40.0,1.8023071092490721,-0.6094228546620695
2021-05-18,84.92063492063492,41.0,1.7817570644834242,-0.6094228546620695
2021-05-19,84.52380952380952,42.0,1.914280929650338,-0.6032392786708243
2021-05-20,84.12698412698413,42.0,1.8681465780858226,-0.5837431520847216
2021-05-21,84.12698412698413,43.0,1.6686037181515323,-0.5837431520847216
2021-05-24,84.12698412698413,43.0,1.531266315346581,-0.5837431520847216
2021-05-25,83.73015873015873,44.0,1.4384924052290555,-0.5837431520847216
2021-05-26,83.33333333333334,44.0,1.4216979616237573,-0.5837431520847216
2021-05-27,82.93650793650794,44.0,1.4064973145358348,-0.5837431520847216
2021-05-28,82.93650793650794,45.0,1.2702820695302806,-0.5837431520847216
2021-05-31,82.53968253968253,46.0,1.388073559569739,-0.5837431520847216
2021-06-01,82.14285714285714,46.0,1.3595750210393205,-0.5837431520847216
2021-06-02,81.74603174603175,46.0,1.319033216596433,-0.5837431520847216
2021-06-03,81.34920634920636,46.0,1.6031195742432753,-0.5837431520847216
2021-06-04,80.95238095238095,46.0,1.5882239761248251,-0.5837431520847216
2021-06-07,80.95238095238095,47.0,1.528119381742907,-0.5837431520847216
2021-06-08,80.55555555555556,48.0,1.433956411318374,-0.5837431520847216
2021-06-09,80.15873015873017,48.0,1.454051312658677,-0.5837431520847216
2021-06-10,79.76190476190477,48.0,1.3930727002942263,-0.5837431520847216
2021-06-11,79.36507936507937,48.0,1.3417282159024668,-0.5837431520847216
2021-06-14,78.96825396825396,48.0,1.2761311009984952,-0.5837431520847216
2021-06-15,78.57142857142857,48.0,1.3109089865154637,-0.5837431520847216
2021-06-16,78.57142857142857,49.0,1.4936862309856047,-0.5837431520847216
2021-06-17,78.57142857142857,49.0,1.4914207277027671,-0.5837431520847216
2021-06-18,78.57142857142857,50.0,1.5121482012132827,-0.5837431520847216
2021-06-21,78.57142857142857,50.0,1.5184691773999774,-0.5837431520847216
2021-06-22,78.17460317460318,51.0,1.5656581253527295,-0.5837431520847216
2021-06-23,77.77777777777779,51.0,1.5071984887327394,-0.5837431520847216
2021-06-24,77.38095238095238,51.0,1.4247527821066335,-0.5837431520847216
2021-06-25,77.38095238095238,50.0,1.4252536855632953,-0.5837431520847216
2021-06-28,77.77777777777779,51.0,1.4873940371331424,-0.5837431520847216
2021-06-29,77.77777777777779,52.0,1.4868936311604648,-0.5837431520847216
2021-06-30,77.77777777777779,52.0,1.4868936311604648,-0.5837431520847216
2021-07-01,77.77777777777779,52.0,1.4868936311604648,-0.5837431520847216
2021-07-02,77.77777777777779,52.0,1.4055639168774194,-0.5837431520847216
2021-07-05,78.17460317460318,51.0,1.361434086397303,-0.5837431520847216
2021-07-06,78.17460317460318,50.0,1.452436899905207,-0.5837431520847216
2021-07-07,77.77777777777779,51.0,1.3864149768771636,-0.5837431520847216
2021-07-08,77.77777777777779,50.0,1.3869132460764608,-0.5837431520847216
2021-07-09,77.38095238095238,49.0,1.405252150269616,-0.5837431520847216
2021-07-12,77.38095238095238,48.0,1.4057506574930825,-0.5837431520847216
2021-07-13,77.38095238095238,48.0,1.4057506574930825,-0.5837431520847216
2021-07-14,77.77777777777779,49.0,1.4763771854601966,-0.5837431520847216
2021-07-15,77.77777777777779,49.0,1.4935682248072457,-0.5837431520847216
2021-07-16,77.38095238095238,50.0,1.4907729770651377,-0.5837431520847216
2021-07-19,76.98412698412699,50.0,1.485429771218167,-0.5837431520847216
2021-07-20,76.98412698412699,51.0,1.5340624195493653,-0.5837431520847216
2021-07-21,76.98412698412699,51.0,1.6175753581263212,-0.5837431520847216
2021-07-22,76.98412698412699,52.0,1.6052378870090653,-0.5837431520847216
2021-07-23,76.98412698412699,52.0,1.5709991645438663,-0.5837431520847216
2021-07-26,76.98412698412699,52.0,1.5070092187450572,-0.5837431520847216
2021-07-27,76.98412698412699,52.0,1.4873251954100262,-0.5837431520847216
2021-07-28,76.98412698412699,52.0,1.4230276530745518,-0.5837431520847216
2021-07-29,77.38095238095238,51.0,1.3635595180791067,-0.5837431520847216
2021-07-30,77.77777777777779,51.0,1.349873904654069,-0.5837431520847216
2021-08-02,77.77777777777779,50.0,1.40943510527708,-0.5837431520847216
2021-08-03,78.17460317460318,49.0,1.4311481407456228,-0.5837431520847216
2021-08-04,77.77777777777779,49.0,1.3659097153637225,-0.5837431520847216
2021-08-05,78.17460317460318,49.0,1.3223633318808752,-0.5837431520847216
2021-08-06,78.57142857142857,49.0,1.3489506559459155,-0.5837431520847216
2021-08-09,78.57142857142857,48.0,1.3817628131321855,-0.5837431520847216
2021-08-10,78.96825396825396,47.0,1.303438291993251,-0.5837431520847216
2021-08-11,79.36507936507937,47.0,1.265270099786761,-0.5837431520847216
2021-08-12,79.76190476190477,47.0,1.2711605506210752,-0.5837431520847216
2021-08-13,79.76190476190477,48.0,1.2706730198095444,-0.5837431520847216
2021-08-16,79.76190476190477,48.0,1.2637330626831316,-0.5837431520847216
2021-08-17,80.15873015873017,48.0,1.2404689101098254,-0.5837431520847216
2021-08-18,80.55555555555556,48.0,1.2019922951874153,-0.5837431520847216
2021-08-19,80.95238095238095,49.0,1.281255476916775,-0.5837431520847216
2021-08-20,80.55555555555556,49.0,1.2664817532175168,-0.5837431520847216
2021-08-23,80.15873015873017,49.0,1.3048419747171,-0.5837431520847216
2021-08-24,80.15873015873017,50.0,1.3837011690820122,-0.5837431520847216
2021-08-25,80.15873015873017,50.0,1.5225301966136264,-0.5837431520847216
2021-08-26,80.15873015873017,50.0,1.4943164370286321,-0.5837431520847216
2021-08-27,80.15873015873017,50.0,1.676647586545755,-0.5837431520847216
2021-08-30,80.15873015873017,50.0,1.759345927181643,-0.5837431520847216
2021-08-31,80.15873015873017,50.0,1.9336283702178536,-0.5837431520847216
2021-09-01,80.15873015873017,49.0,2.0244077806355447,-0.5837431520847216
2021-09-02,80.55555555555556,48.0,2.0875855812044084,-0.5837431520847216
2021-09-03,80.55555555555556,47.0,2.088072569904948,-0.5837431520847216
2021-09-06,80.55555555555556,47.0,2.0885998883625367,-0.5837431520847216
2021-09-07,80.55555555555556,47.0,1.9918951872786619,-0.5837431520847216
2021-09-08,80.55555555555556,47.0,1.9115428212631516,-0.5837431520847216
2021-09-09,80.55555555555556,47.0,1.7764368262836585,-0.5837431520847216
2021-09-10,80.55555555555556,47.0,1.8530564174132644,-0.5837431520847216
2021-09-13,80.55555555555556,47.0,2.0305223183461107,-0.5837431520847216
2021-09-14,80.55555555555556,47.0,2.0122187871010944,-0.5837431520847216
2021-09-15,80.55555555555556,47.0,2.0866525931812117,-0.5837431520847216
2021-09-16,80.55555555555556,47.0,2.082388854979108,-0.5837431520847216
2021-09-17,80.55555555555556,47.0,2.068996313291129,-0.5837431520847216
2021-09-20,80.55555555555556,47.0,1.9616903519920124,-0.5837431520847216
2021-09-21,80.55555555555556,47.0,2.105882344473627,-0.5837431520847216
2021-09-22,80.55555555555556,47.0,2.125636437667786,-0.5837431520847216
2021-09-23,80.15873015873017,48.0,2.2489264536873868,-0.5837431520847216
2021-09-24,80.15873015873017,49.0,2.3712864514902323,-0.5837431520847216
2021-09-27,80.15873015873017,49.0,2.1580022933207825,-0.5837431520847216
2021-09-28,79.76190476190477,50.0,2.055473829860875,-0.5837431520847216
2021-09-29,79.36507936507937,50.0,2.113000979695974,-0.5837431520847216
2021-09-30,78.96825396825396,50.0,2.012286242514463,-0.5837431520847216
2021-10-01,78.96825396825396,51.0,2.0954638521000297,-0.5837431520847216
2021-10-04,78.57142857142857,52.0,2.1979709997676893,-0.5837431520847216
2021-10-05,78.57142857142857,53.0,2.078545875894031,-0.5837431520847216
2021-10-06,78.17460317460318,54.0,2.0102641322082313,-0.5837431520847216
2021-10-07,78.17460317460318,53.0,2.0107992717325964,-0.5837431520847216
2021-10-08,77.77777777777779,52.0,2.0307176098408064,-0.5837431520847216
2021-10-11,77.38095238095238,52.0,2.0571549404053107,-0.5837431520847216
2021-10-12,76.98412698412699,52.0,2.013929881838501,-0.5837431520847216
2021-10-13,76.5873015873016,52.0,2.147118414917607,-0.5837431520847216
2021-10-14,76.19047619047619,52.0,2.0880903491203644,-0.5837431520847216
2021-10-15,75.79365079365078,52.0,2.1503702105193105,-0.5837431520847216
2021-10-18,75.39682539682539,52.0,2.278363791170552,-0.5837431520847216
2021-10-19,75.0,52.0,2.2163495028229634,-0.5837431520847216
2021-10-20,74.60317460317461,52.0,2.4420676623913806,-0.5837431520847216
2021-10-21,74.20634920634922,52.0,2.6077447594160046,-0.5837431520847216
2021-10-22,73.80952380952381,52.0,2.640753967894826,-0.572442557636837
2021-10-25,73.4126984126984,52.0,2.5506776188299756,-0.5671762611951043
2021-10-26,73.4126984126984,53.0,2.501873622946031,-0.5671762611951043
2021-10-27,73.4126984126984,53.0,2.292696911001173,-0.5671762611951043
2021-10-28,73.4126984126984,53.0,2.309436148466357,-0.5671762611951043
2021-10-29,73.4126984126984,53.0,2.4733415029509835,-0.5348104809802898
2021-11-01,73.4126984126984,53.0,2.322689467468089,-0.530641329630585
2021-11-02,73.4126984126984,53.0,2.2229222822937325,-0.530641329630585
2021-11-03,73.4126984126984,53.0,2.0596804967218505,-0.530641329630585
2021-11-04,73.01587301587301,54.0,2.0842130673009693,-0.530641329630585
2021-11-05,73.01587301587301,55.0,2.036348910102833,-0.5199990222379169
2021-11-08,72.61904761904762,56.0,1.9483348853507882,-0.5199990222379169
2021-11-09,72.22222222222221,56.0,1.9547178602325745,-0.5150618693237927
2021-11-10,71.82539682539682,56.0,1.9038441299929145,-0.5150618693237927
2021-11-11,71.82539682539682,57.0,1.9269011151417295,-0.5067235666243826
2021-11-12,71.82539682539682,57.0,1.8282443632914607,-0.4946549706120791
2021-11-15,71.82539682539682,57.0,1.7333296650495185,-0.48048858770630165
2021-11-16,71.82539682539682,57.0,1.61529004506096,-0.48048858770630165
2021-11-17,71.82539682539682,57.0,1.4426914969185438,-0.48048858770630165
2021-11-18,71.82539682539682,57.0,1.5588005385947488,-0.48048858770630165
2021-11-19,71.82539682539682,57.0,1.4026821831539082,-0.48048858770630165
2021-11-22,71.82539682539682,57.0,1.4734362887209798,-0.48048858770630165
2021-11-23,71.82539682539682,57.0,1.62964918045131,-0.47139549466109343
2021-11-24,71.82539682539682,57.0,1.561226000194661,-0.4663559491179663
2021-11-25,71.82539682539682,57.0,1.5230967539537095,-0.4654795064148135
2021-11-26,71.82539682539682,57.0,0.9329224578021087,-0.4654795064148135
2021-11-29,71.42857142857143,58.0,0.9663788881476083,-0.46493172972534325
2021-11-30,71.03174603174604,58.0,0.9627120374306963,-0.4647126190495552
2021-12-01,70.63492063492063,58.0,0.961245277546662,-0.4525519765433128
2021-12-02,70.23809523809523,58.0,0.8638176983393818,-0.4525519765433128
2021-12-03,69.84126984126983,58.0,0.884052259189464,-0.45134686782647837
2021-12-06,69.44444444444444,58.0,0.8612255619223126,-0.45134686782647837
2021-12-07,69.44444444444444,59.0,0.7064690699374438,-0.45134686782647837
2021-12-08,69.44444444444444,59.0,0.6660105804122313,-0.45134686782647837
2021-12-09,69.44444444444444,59.0,0.701383703300637,-0.45134686782647837
2021-12-10,69.44444444444444,59.0,0.6142532872799692,-0.45134686782647837
2021-12-13,69.44444444444444,59.0,0.7452470825100307,-0.45134686782647837
2021-12-14,69.44444444444444,59.0,0.8379367495385329,-0.4428015514707403
2021-12-15,69.44444444444444,59.0,0.7512729770269886,-0.4428015514707403
2021-12-16,69.44444444444444,59.0,0.688363694886209,-0.4428015514707403
2021-12-17,69.44444444444444,59.0,0.7886867749034495,-0.44028177869917673
2021-12-20,69.44444444444444,59.0,0.8661041855934369,-0.43591154078154404
2021-12-21,69.44444444444444,59.0,0.7102960079710807,-0.4341390815381002
2021-12-22,69.04761904761905,60.0,0.6981428636043175,-0.4341390815381002
2021-12-23,69.44444444444444,60.0,0.6230319963339924,-0.4064237863689726
2021-12-24,69.44444444444444,59.0,0.48985027193211644,-0.3986718582058807
2021-12-27,69.04761904761905,60.0,0.44303592118086693,-0.39778592355867004
2021-12-28,68.65079365079364,60.0,0.4377615618041669,-0.39368847581532174
2021-12-29,68.65079365079364,61.0,0.3462299928775519,-0.39368847581532174
2021-12-30,68.65079365079364,61.0,0.3820668032138617,-0.39368847581532174
2021-12-31,68.65079365079364,61.0,0.24291123888330535,-0.39368847581532174
2022-01-03,68.65079365079364,61.0,0.3311438930160462,-0.39368847581532174
2022-01-04,68.65079365079364,61.0,0.35419507554606733,-0.39368847581532174
2022-01-05,68.65079365079364,61.0,0.47555917184993807,-0.39368847581532174
2022-01-06,68.65079365079364,61.0,0.5509232803237558,-0.3931519538561328
2022-01-07,68.65079365079364,61.0,0.4660574805500661,-0.3931519538561328
2022-01-10,68.65079365079364,61.0,0.4152909814176781,-0.3931519538561328
2022-01-11,68.65079365079364,61.0,0.5368246954891462,-0.3931519538561328
2022-01-12,68.65079365079364,61.0,0.6216038952176691,-0.3931519538561328
2022-01-13,68.65079365079364,61.0,0.5830025150892731,-0.3931519538561328
2022-01-14,68.65079365079364,61.0,0.6470766361156634,-0.3931519538561328
2022-01-17,68.65079365079364,61.0,0.6708457478119089,-0.3931519538561328
2022-01-18,68.65079365079364,61.0,0.7308692080328664,-0.3931519538561328
2022-01-19,68.25396825396825,62.0,0.7342327450698091,-0.3931519538561328
2022-01-20,67.85714285714286,62.0,0.6515005871831854,-0.3931519538561328
2022-01-21,67.85714285714286,63.0,0.5617320508415908,-0.3931519538561328
2022-01-24,67.85714285714286,63.0,0.4329228732139291,-0.3931519538561328
2022-01-25,67.85714285714286,63.0,0.4884570878686259,-0.3931519538561328
2022-01-26,67.85714285714286,63.0,0.5283725081372044,-0.3931519538561328
2022-01-27,67.85714285714286,63.0,0.5283725081372045,-0.3931519538561328
2022-01-28,68.25396825396825,64.0,0.5552331612958467,-0.3931519538561328
2022-01-31,68.65079365079364,64.0,0.5848411980510776,-0.3931519538561328
2022-02-01,68.65079365079364,63.0,0.5622955061833479,-0.3931519538561328
2022-02-02,69.04761904761905,62.0,0.5752063347563852,-0.3931519538561328
2022-02-03,69.44444444444444,62.0,0.6393231900124098,-0.3931519538561328
2022-02-04,69.44444444444444,61.0,0.7246600829591817,-0.3931519538561328
2022-02-07,69.84126984126983,60.0,0.7029126186161944,-0.3931519538561328
2022-02-08,69.84126984126983,59.0,0.6061200484375259,-0.3931519538561328
2022-02-09,69.84126984126983,59.0,0.6061200484375258,-0.3931519538561328
2022-02-10,69.44444444444444,58.0,0.744437474922514,-0.3931519538561328
2022-02-11,69.04761904761905,57.0,0.7383948783429907,-0.3931519538561328
2022-02-14,69.04761904761905,58.0,0.7246342362802809,-0.3931519538561328
2022-02-15,69.04761904761905,58.0,0.6101660367635459,-0.3931519538561328
2022-02-16,69.04761904761905,58.0,0.7612447398617564,-0.3931519538561328
2022-02-17,69.04761904761905,58.0,0.7312919676237365,-0.3931519538561328
2022-02-18,69.04761904761905,58.0,0.8095362694616767,-0.3931519538561328
2022-02-21,69.04761904761905,58.0,0.8025833114951754,-0.3931519538561328
2022-02-22,69.04761904761905,58.0,0.7150177663309165,-0.3931519538561328
2022-02-23,69.04761904761905,58.0,0.5795515034412176,-0.3931519538561328
2022-02-24,69.04761904761905,58.0,0.7210420643271204,-0.3931519538561328
2022-02-25,69.04761904761905,58.0,0.717098020833036,-0.3931519538561328
2022-02-28,69.04761904761905,58.0,0.8362363653388885,-0.3931519538561328
2022-03-01,69.04761904761905,58.0,0.9740282593761238,-0.3931519538561328
2022-03-02,69.04761904761905,58.0,1.2187825367283702,-0.3931519538561328
2022-03-03,69.04761904761905,58.0,1.1581861891370442,-0.3931519538561328
2022-03-04,69.04761904761905,58.0,1.3803273619882075,-0.3931519538561328
2022-03-07,69.04761904761905,58.0,1.5272005132770838,-0.3931519538561328
2022-03-08,69.04761904761905,58.0,1.917974386186901,-0.3931519538561328
2022-03-09,69.04761904761905,58.0,1.2950288518331912,-0.3931519538561328
2022-03-10,69.04761904761905,58.0,1.239429776716222,-0.3931519538561328
2022-03-11,69.04761904761905,58.0,1.5328007976958544,-0.3815720273299461
2022-03-14,69.04761904761905,58.0,1.1950129152153994,-0.3815720273299461
2022-03-15,69.04761904761905,58.0,1.096046108690239,-0.37986554180887633
2022-03-16,68.65079365079364,59.0,0.9745037447653486,-0.37986554180887633
2022-03-17,68.25396825396825,59.0,0.9551388476959327,-0.37986554180887633
2022-03-18,67.85714285714286,59.0,0.9957319784924482,-0.37986554180887633
2022-03-21,67.85714285714286,60.0,1.2572237970617715,-0.37986554180887633
2022-03-22,67.46031746031747,61.0,1.1605345497683217,-0.37986554180887633
2022-03-23,67.06349206349206,61.0,1.2981462009400961,-0.3739785051180837
2022-03-24,66.66666666666666,61.0,1.2695323529164877,-0.3718831191772931
2022-03-25,66.26984126984127,61.0,1.249238448380225,-0.3718831191772931
2022-03-28,65.87301587301587,61.0,1.247296046646498,-0.3718831191772931
2022-03-29,65.87301587301587,62.0,1.195395752523193,-0.36859036984176474
2022-03-30,65.47619047619048,63.0,1.1790327742153854,-0.36469893880886817
2022-03-31,65.07936507936508,63.0,1.1603658735004614,-0.35535102618849523
2022-04-01,65.07936507936508,64.0,1.0206529796450705,-0.35535102618849523
2022-04-04,65.47619047619048,63.0,1.1092598537898188,-0.35535102618849523
2022-04-05,65.87301587301587,63.0,1.0834478641560408,-0.35535102618849523
2022-04-06,65.87301587301587,62.0,0.899209882264749,-0.35535102618849523
2022-04-07,65.87301587301587,62.0,0.9063268035571641,-0.35535102618849523
2022-04-08,65.87301587301587,62.0,1.0290152606105312,-0.35535102618849523
2022-04-11,65.87301587301587,62.0,0.8913976514398683,-0.35535102618849523
2022-04-12,65.87301587301587,62.0,1.0293885180350317,-0.35535102618849523
2022-04-13,65.87301587301587,62.0,1.1595318602058595,-0.35535102618849523
2022-04-14,65.87301587301587,62.0,1.2010436006855578,-0.35535102618849523
2022-04-18,65.87301587301587,62.0,1.2018107155516609,-0.35535102618849523
2022-04-19,66.26984126984127,61.0,1.036860834118262,-0.35535102618849523
2022-04-20,66.66666666666666,61.0,1.024621180937507,-0.35535102618849523
2022-04-21,67.06349206349206,61.0,1.0652437922464122,-0.35535102618849523
2022-04-22,67.06349206349206,60.0,0.964733030167433,-0.35535102618849523
2022-04-25,67.06349206349206,60.0,0.8381368221160383,-0.35535102618849523
2022-04-26,67.06349206349206,60.0,0.9473525790875316,-0.35535102618849523
2022-04-27,67.06349206349206,60.0,0.948356582544201,-0.35535102618849523
2022-04-28,67.06349206349206,60.0,1.006626017303503,-0.35535102618849523
2022-04-29,67.06349206349206,60.0,0.9938133295233231,-0.35535102618849523
2022-05-02,67.06349206349206,60.0,0.9738309166121146,-0.35535102618849523
2022-05-03,67.06349206349206,59.0,0.8129815821570698,-0.35535102618849523
2022-05-04,67.06349206349206,59.0,1.0178322371311574,-0.35535102618849523
2022-05-05,67.06349206349206,59.0,1.0178322371311574,-0.35535102618849523
2022-05-06,67.06349206349206,59.0,1.0250941774761542,-0.35535102618849523
2022-05-09,67.46031746031747,58.0,0.8507678599374502,-0.35535102618849523
2022-05-10,67.85714285714286,58.0,0.7553351644206451,-0.35535102618849523
2022-05-11,67.85714285714286,57.0,0.943401832063573,-0.35535102618849523
2022-05-12,67.85714285714286,58.0,1.0323125146882413,-0.35535102618849523
2022-05-13,68.25396825396825,58.0,1.1321883041346845,-0.35535102618849523
2022-05-16,68.25396825396825,59.0,1.1317712943912517,-0.35535102618849523
2022-05-17,68.65079365079364,60.0,1.185743821026142,-0.35535102618849523
2022-05-18,68.25396825396825,60.0,1.1666881942354859,-0.35535102618849523
2022-05-19,68.25396825396825,59.0,1.167104838521947,-0.35535102618849523
2022-05-20,68.25396825396825,59.0,1.167104838521947,-0.35535102618849523
2022-05-23,68.25396825396825,59.0,1.167104838521947,-0.35535102618849523
2022-05-24,68.25396825396825,59.0,1.167104838521947,-0.35535102618849523
2022-05-25,68.65079365079364,60.0,1.1781106188511226,-0.35535102618849523
2022-05-26,68.65079365079364,59.0,1.2411756067377553,-0.35535102618849523
2022-05-27,68.65079365079364,59.0,1.2411756067377553,-0.35535102618849523
2022-05-30,68.65079365079364,59.0,1.2411756067377553,-0.35535102618849523
2022-05-31,68.65079365079364,59.0,1.2411756067377553,-0.35535102618849523
2022-06-01,68.65079365079364,59.0,1.2411756067377553,-0.35535102618849523
2022-06-02,68.65079365079364,59.0,1.2411756067377553,-0.35535102618849523
2022-06-03,68.65079365079364,59.0,1.2411756067377553,-0.35535102618849523
2022-06-06,68.25396825396825,58.0,1.2567203154737925,-0.35535102618849523
2022-06-07,68.25396825396825,59.0,1.2331820943461376,-0.35535102618849523
2022-06-08,68.25396825396825,58.0,1.284054175778724,-0.35535102618849523
2022-06-09,68.25396825396825,58.0,1.22187444480177,-0.35535102618849523
2022-06-10,68.65079365079364,57.0,1.1980960540569903,-0.35535102618849523
2022-06-13,68.65079365079364,58.0,1.1976806801358393,-0.35535102618849523
2022-06-14,69.04761904761905,59.0,1.1719906586412785,-0.35535102618849523
2022-06-15,69.44444444444444,59.0,1.1092532694459158,-0.35535102618849523
2022-06-16,69.44444444444444,58.0,1.0866843311426253,-0.35535102618849523
2022-06-17,69.84126984126983,57.0,0.9222423390955107,-0.35535102618849523
2022-06-20,69.84126984126983,58.0,0.9218336874981489,-0.35535102618849523
2022-06-21,69.84126984126983,58.0,0.9218336874981489,-0.35535102618849523
2022-06-22,69.44444444444444,57.0,0.9341652094378345,-0.35535102618849523
2022-06-23,69.04761904761905,57.0,0.9701887608563456,-0.35535102618849523
2022-06-24,68.65079365079364,57.0,0.8810789206225025,-0.35535102618849523
2022-06-27,69.04761904761905,57.0,0.9277113572534414,-0.35535102618849523
2022-06-28,69.04761904761905,58.0,0.9273010845733676,-0.35535102618849523
2022-06-29,69.04761904761905,58.0,0.9273010845733676,-0.35535102618849523
2022-06-30,69.04761904761905,58.0,0.9273010845733676,-0.35535102618849523
2022-07-01,69.44444444444444,59.0,0.9900546508179066,-0.35535102618849523
2022-07-04,69.44444444444444,58.0,0.9752597915405701,-0.35535102618849523
2022-07-05,69.44444444444444,57.0,0.741721255271814,-0.35535102618849523
2022-07-06,69.44444444444444,57.0,0.7417212552718139,-0.35535102618849523
2022-07-07,69.44444444444444,57.0,0.7417212552718139,-0.35535102618849523
2022-07-08,69.04761904761905,56.0,0.7142788988730802,-0.35535102618849523
2022-07-11,68.65079365079364,56.0,0.608227322284077,-0.35535102618849523
2022-07-12,68.65079365079364,56.0,0.8416297135942982,-0.35535102618849523
2022-07-13,68.25396825396825,57.0,0.8522988910264053,-0.35535102618849523
2022-07-14,67.85714285714286,57.0,0.8665361855954764,-0.35535102618849523
2022-07-15,67.46031746031747,57.0,0.8658325445310774,-0.35535102618849523
2022-07-18,67.46031746031747,58.0,0.7358117252042579,-0.35535102618849523
2022-07-19,67.46031746031747,58.0,0.7554512390034216,-0.35535102618849523
2022-07-20,67.46031746031747,58.0,0.7765885368158508,-0.35535102618849523
2022-07-21,67.46031746031747,58.0,0.7648893991662515,-0.35535102618849523
2022-07-22,67.46031746031747,58.0,0.7642974093160683,-0.35535102618849523
2022-07-25,67.85714285714286,57.0,0.714687666072775,-0.35535102618849523
2022-07-26,67.85714285714286,56.0,0.7674994419208013,-0.35535102618849523
2022-07-27,67.85714285714286,56.0,0.6898545292859126,-0.35535102618849523
2022-07-28,67.85714285714286,56.0,0.6174154293715368,-0.35535102618849523
2022-07-29,67.85714285714286,56.0,0.6228346225530913,-0.35535102618849523
2022-08-01,67.85714285714286,56.0,0.7478575090902928,-0.35535102618849523
2022-08-02,67.85714285714286,56.0,0.729890145171349,-0.35535102618849523
2022-08-03,68.25396825396825,55.0,0.8232835104546329,-0.35535102618849523
2022-08-04,68.25396825396825,54.0,0.8536107325291497,-0.35535102618849523
2022-08-05,68.25396825396825,54.0,0.8932454608961846,-0.35535102618849523
2022-08-08,68.25396825396825,54.0,0.9694505416350384,-0.35535102618849523
2022-08-09,68.25396825396825,53.0,0.8959064611445894,-0.35535102618849523
2022-08-10,68.65079365079364,52.0,0.9251053624729998,-0.35535102618849523
2022-08-11,69.04761904761905,52.0,0.9817342005823005,-0.35535102618849523
2022-08-12,69.04761904761905,51.0,0.8610280718723691,-0.35535102618849523
2022-08-15,69.04761904761905,51.0,0.7356279264801077,-0.35535102618849523
2022-08-16,68.65079365079364,52.0,0.7779510272574541,-0.35535102618849523
2022-08-17,68.65079365079364,53.0,0.7558578930975602,-0.35535102618849523
2022-08-18,68.65079365079364,53.0,0.8092383482099008,-0.35535102618849523
2022-08-19,68.65079365079364,53.0,0.8342507484604388,-0.35535102618849523
2022-08-22,68.65079365079364,53.0,0.8292871805433756,-0.35535102618849523
2022-08-23,68.25396825396825,54.0,0.7782052480478627,-0.35535102618849523
