feature,ic,abs_ic,ic_tstat,ic_stability,coverage
breakout_pos_90,-0.008305488303460862,0.008305488303460862,-0.37898368399257076,0.6748499727223132,0.9586016559337627
rolling_sharpe_7,-0.00822201740345778,0.00822201740345778,-0.38249142207894754,0.5926892950391645,0.9963201471941122
z_price_2,-0.008169288117568427,0.008169288117568427,-0.3805647616929474,0.6121811556480999,0.9990800367985281
z_price_5,0.008142148506060523,0.008142148506060523,0.37903810411031,0.37695516162669446,0.9977000919963201
vol_pct_252,-0.008007448891423914,0.008007448891423914,-0.32704395211350273,0.3333333333333333,0.7681692732290708
log_ret_sum_20,-0.007949630831691744,0.007949630831691744,-0.36870658136472445,0.7623554153522608,0.9903403863845446
ac1_2,0.007860605144759697,0.007860605144759697,0.3660151297623072,0.5544554455445545,0.9981600735970562
rolling_sharpe_180,0.007838279396880395,0.007838279396880395,0.34975965474923665,0.19115958668197475,0.9167433302667893
slope_20,0.00773604761896746,0.00773604761896746,0.3588833116216854,0.302154492905938,0.9908003679852806
drawdown_7,-0.007735299208480509,0.007735299208480509,-0.35993084084526555,0.7526096033402923,0.9967801287948482
distance_high_7,-0.007735299208480509,0.007735299208480509,-0.35993084084526555,0.7526096033402923,0.9967801287948482
vol_pct_5,-0.0075196882518730945,0.0075196882518730945,-0.3290762233007359,0.45138055222088835,0.8817847286108556
breakout_pos_180,0.0074657488868434905,0.0074657488868434905,0.3332193008212479,0.3413654618473896,0.9172033118675254
rolling_sharpe_252,-0.007356153069927499,0.007356153069927499,-0.32225524588256876,0.8922155688622755,0.8836246550137995
log_ret_sum_14,-0.007305073279306793,0.007305073279306793,-0.3392823265629828,0.7222222222222222,0.9931002759889604
sma_ratio_7,-0.0072877854819218945,0.0072877854819218945,-0.33910646086638957,0.7426931106471816,0.9967801287948482
slope_10,-0.007282416220338557,0.007282416220338557,-0.33862175657407273,0.5959226346053319,0.9954001839926403
ema_ratio_5,-0.0072716496868080625,0.0072716496868080625,-0.33882413837380104,0.7601456815816857,0.999540018399264
var_ratio_30,0.0071244579013752685,0.0071244579013752685,0.3274234676657472,0.4428341384863124,0.9724011039558418
drawdown_42,0.00702417245348189,0.00702417245348189,0.3241870641017573,0.32110579479000534,0.9806807727690893
distance_high_42,0.00702417245348189,0.00702417245348189,0.3241870641017573,0.32110579479000534,0.9806807727690893
vol_pct_7,-0.006992457500221678,0.006992457500221678,-0.3058425725309651,0.4495192307692308,0.8808647654093836
momentum_vol_adj_252,-0.00681488622217647,0.00681488622217647,-0.2985425114719042,0.8802395209580839,0.8836246550137995
month_cos,-0.00677499712988658,0.00677499712988658,-0.3156814005543063,0.4588969823100936,0.999540018399264
summer_driving_season,0.006696634589474072,0.006696634589474072,0.31202992854175815,0.3938605619146722,0.999540018399264
var_ratio_5,-0.006670143742360389,0.006670143742360389,-0.30907286405917567,0.5136986301369864,0.9885004599816007
vol_of_vol_40,0.006575546314645696,0.006575546314645696,0.30076138101674715,0.523060227889311,0.9632014719411224
vol_pct_14,-0.006562276819421682,0.006562276819421682,-0.2865004747378553,0.46650573325286665,0.8776448942042319
sma_ratio_20,-0.006451367836256475,0.006451367836256475,-0.29928295003790384,0.7067787703625854,0.9908003679852806
vol_pct_30,-0.0063343855855081095,0.0063343855855081095,-0.2753874288642593,0.47592931139549055,0.8702851885924563
momentum_vol_adj_3,-0.006303399182224997,0.006303399182224997,-0.29350336043334113,0.5455966649296509,0.9981600735970562
rolling_sharpe_3,-0.006250768679555322,0.006250768679555322,-0.2910526453399762,0.546117769671704,0.9981600735970562
z_price_30,0.006200186506950864,0.006200186506950864,0.2869609719839521,0.3486529318541997,0.9862005519779209
breakout_pos_2,-0.006080817457410019,0.006080817457410019,-0.2832695304898105,0.5960437272254034,0.9990800367985281
ret_14d,-0.006059645216040528,0.006059645216040528,-0.2814363850253538,0.7169811320754716,0.9931002759889604
comp_ret_14,-0.006059645216040416,0.006059645216040416,-0.2814363850253486,0.7169811320754716,0.9931002759889604
z_price_14,-0.006038555472267044,0.006038555472267044,-0.2805218527764829,0.605552645364065,0.9935602575896965
ac1_3,-0.006018424083636525,0.006018424083636525,-0.2801690179900926,0.5208550573514077,0.9977000919963201
ema_ratio_7,-0.006017943148293129,0.006017943148293129,-0.2804050666341907,0.7523413111342352,0.999540018399264
drawdown_10,-0.005993807429607034,0.005993807429607034,-0.2787009389372255,0.683742812336644,0.9954001839926403
distance_high_10,-0.005993807429607034,0.005993807429607034,-0.2787009389372255,0.683742812336644,0.9954001839926403
rolling_sharpe_2,0.005927983244251124,0.005927983244251124,0.27608599345017454,0.4583333333333333,0.9986200551977921
momentum_vol_adj_2,0.005888168322743714,0.005888168322743714,0.27423161496803716,0.4578125,0.9986200551977921
rolling_sharpe_5,-0.005739522355838846,0.005739522355838846,-0.26712352148617186,0.621283255086072,0.9972401103955841
rsi_5,0.0056691039414349985,0.0056691039414349985,0.26408957982900766,0.34669442998438316,0.9990800367985281
var_ratio_42,0.005548118072012845,0.005548118072012845,0.25352315236178413,0.5628058727569332,0.9613615455381784
doy_sin,0.005508419233514421,0.005508419233514421,0.25666313030305954,0.5385015608740895,0.999540018399264
breakout_pos_7,0.00545406948379281,0.00545406948379281,0.25377923059573515,0.4331941544885177,0.9967801287948482
month,-0.005416373366932831,0.005416373366932831,-0.2523741540579504,0.5733610822060354,0.999540018399264
ema_ratio_42,-0.0053452732331846714,0.0053452732331846714,-0.24906117118040647,0.7268470343392299,0.999540018399264
z_price_120,0.005315087375278414,0.005315087375278414,0.2407715790950687,0.3266777592900721,0.9448022079116836
vol_pct_10,-0.005313197354587682,0.005313197354587682,-0.23220884672615555,0.4720048163756773,0.8794848206071757
quarter,-0.00517770676867536,0.00517770676867536,-0.24125325658816335,0.5738813735691988,0.999540018399264
ema_ratio_10,-0.0051604974311206964,0.0051604974311206964,-0.24045137272966985,0.7419354838709677,0.999540018399264
ac5_252,-0.005134431234700816,0.005134431234700816,-0.2246306599566116,0.5585585585585585,0.8813247470101196
distance_low_14,-0.005048325475905248,0.005048325475905248,-0.23451930655817393,0.6568884232582504,0.9935602575896965
vol_of_vol_3,-0.005029230234221958,0.005029230234221958,-0.23406486972193333,0.3568075117370892,0.9972401103955841
sma_ratio_30,0.004959337324792535,0.004959337324792535,0.22952961236883068,0.2620179609086107,0.9862005519779209
momentum_vol_adj_5,-0.004939872934580599,0.004939872934580599,-0.22990599873394352,0.6186750130412102,0.9972401103955841
var_ratio_60,-0.0049080524011232965,0.0049080524011232965,-0.22233257606700776,0.5490848585690515,0.9448022079116836
breakout_pos_10,0.0047462142043235055,0.0047462142043235055,0.2206886871830792,0.43021432305279667,0.9954001839926403
ema_ratio_40,-0.004720328352501824,0.004720328352501824,-0.2199413872353931,0.7268470343392299,0.999540018399264
comp_ret_5,0.004704161010669698,0.004704161010669698,0.2189355111762591,0.34950443401147624,0.9972401103955841
ret_5d,0.004704161010669618,0.004704161010669618,0.2189355111762554,0.34950443401147624,0.9972401103955841
rolling_sharpe_14,0.004661536703623117,0.004661536703623117,0.21650049780658054,0.3637316561844864,0.9931002759889604
momentum_vol_adj_14,0.00457845635344282,0.00457845635344282,0.21264183084942,0.36163522012578614,0.9931002759889604
z_price_90,0.004555645504064417,0.004555645504064417,0.2078714241862748,0.32678668848881615,0.9586016559337627
rolling_sharpe_10,0.004520205886851492,0.004520205886851492,0.21013095623604064,0.4304393305439331,0.9949402023919043
drawdown_5,-0.00446737902303075,0.00446737902303075,-0.20796324720225975,0.7606882168925965,0.9977000919963201
distance_high_5,-0.00446737902303075,0.00446737902303075,-0.20796324720225975,0.7606882168925965,0.9977000919963201
doy_cos,-0.004390739430855866,0.004390739430855866,-0.20458404570713104,0.43652445369406867,0.999540018399264
ret_lag_2,0.004360045585710328,0.004360045585710328,0.20301344311951347,0.4325169359041167,0.9981600735970562
sma_ratio_60,0.004341299333031078,0.004341299333031078,0.1995128079934904,0.30059044551798175,0.9724011039558418
ret_20d,-0.0043184652576734655,0.0043184652576734655,-0.20028742582646825,0.7502628811777077,0.9903403863845446
comp_ret_20,-0.004318465257673455,0.004318465257673455,-0.20028742582646775,0.7502628811777077,0.9903403863845446
ac1_5,0.004149502929030332,0.004149502929030332,0.19307620980314238,0.5824634655532359,0.9967801287948482
ret_180d,0.004093874092718984,0.004093874092718984,0.182672743428628,0.17221584385763491,0.9167433302667893
comp_ret_180,0.004093874092718973,0.004093874092718973,0.1826727434286275,0.17221584385763491,0.9167433302667893
z_price_7,0.004083338410978192,0.004083338410978192,0.1899975256042778,0.3930062630480167,0.9967801287948482
log_ret_lag_2,0.004036728484296369,0.004036728484296369,0.18795882290567556,0.4273058884835852,0.9981600735970562
distance_low_20,0.004010374684118807,0.004010374684118807,0.18604139015025722,0.2879663688912244,0.9908003679852806
log_ret_sum_180,-0.003960235752921733,0.003960235752921733,-0.1767095723741866,0.8564867967853043,0.9167433302667893
ac1_10,-0.003931128130999758,0.003931128130999758,-0.18270373713401555,0.43380429094714806,0.9944802207911684
z_price_60,0.0038700395205875037,0.0038700395205875037,0.17785480765367787,0.33064949006977995,0.9724011039558418
ema_ratio_14,-0.0038643409567162956,0.0038643409567162956,-0.18005641227772728,0.7195629552549427,0.999540018399264
distance_low_7,0.003748397077533113,0.003748397077533113,0.1744124938779854,0.4514613778705637,0.9967801287948482
macd,0.0036781918997421245,0.0036781918997421245,0.17138279971008993,0.29136316337148804,0.999540018399264
is_month_01,0.0035392626121305017,0.0035392626121305017,0.16490940326054776,0.6311134235171696,0.999540018399264
log_ret_sum_5,0.0035012092823621557,0.0035012092823621557,0.16294834701658464,0.3474178403755869,0.9972401103955841
is_dow_1,0.00342256631456283,0.00342256631456283,0.15947195818325063,0.4469302809573361,0.999540018399264
month_sin,0.003220410785465833,0.003220410785465833,0.1500525693502899,0.5369406867845994,0.999540018399264
rolling_sharpe_120,-0.0031199972259339324,0.0031199972259339324,-0.1412990206894783,0.802441731409545,0.9443422263109476
rv_14,0.003099975036397782,0.003099975036397782,0.14397442603484503,0.7059748427672956,0.9931002759889604
vol_14,0.0030999750363977646,0.0030999750363977646,0.14397442603484423,0.7059748427672956,0.9931002759889604
is_month_08,0.003043547071460167,0.003043547071460167,0.14181166175844812,0.5317377731529657,0.999540018399264
ac1_14,-0.003004462191542571,0.003004462191542571,-0.13950606265370877,0.46775039328788676,0.9926402943882244
breakout_pos_3,-0.002976694442439678,0.002976694442439678,-0.138632787819202,0.6385416666666667,0.9986200551977921
breakout_pos_60,0.0027953547385787076,0.0027953547385787076,0.12846522523557102,0.3408480944712829,0.9724011039558418
var_ratio_20,0.002782431692143532,0.002782431692143532,0.12847534502180777,0.44503451938396177,0.9816007359705612
ac1_120,0.0026739455413672137,0.0026739455413672137,0.12106846639698522,0.526929483620211,0.9438822447102115
ret_1d,0.0024228059578709337,0.0024228059578709337,0.11286252819787201,0.45080687142113485,0.9990800367985281
breakout_pos_20,-0.002370913901938081,0.002370913901938081,-0.10998618474903064,0.6883867577509196,0.9908003679852806
ema_ratio_30,-0.0021248297509594907,0.0021248297509594907,-0.09900452185215207,0.7242455775234131,0.999540018399264
ema_ratio_20,-0.0020682666167812424,0.0020682666167812424,-0.09636900230795571,0.7185223725286161,0.999540018399264
slope_2,-0.001967350553949804,0.001967350553949804,-0.09164577735209327,0.5512753774076002,0.9990800367985281
log_ret_1d,-0.001967350553949791,0.001967350553949791,-0.09164577735209266,0.5512753774076002,0.9990800367985281
vol_regime_low,0.0018807043662714539,0.0018807043662714539,0.08762967734536142,0.4800210304942166,0.999540018399264
sma_ratio_2,-0.0018347486990605171,0.0018347486990605171,-0.08546871732974415,0.5512753774076002,0.9990800367985281
vol_pct_120,-0.0018325537591307416,0.0018325537591307416,-0.0777488019483701,0.3829787234042553,0.828886844526219
momentum_vol_adj_10,0.0018268704508694143,0.0018268704508694143,0.08492505942214688,0.4273012552301255,0.9949402023919043
slope_5,-0.0018071583689742814,0.0018071583689742814,-0.08412525199005531,0.6673618352450469,0.9977000919963201
breakout_pos_252,0.0017856208739272493,0.0017856208739272493,0.07824211127943691,0.25493716337522443,0.8840846366145354
z_price_3,-0.0016875827464795682,0.0016875827464795682,-0.07859510002915848,0.6270833333333333,0.9986200551977921
slope_7,-0.0015772181009552513,0.0015772181009552513,-0.07338735632445077,0.6409185803757829,0.9967801287948482
breakout_pos_14,-0.001536766777245662,0.001536766777245662,-0.07138947630788661,0.6375065479308538,0.9935602575896965
momentum_vol_adj_120,-0.001507261533917882,0.001507261533917882,-0.06826088889622392,0.7685904550499445,0.9443422263109476
z_price_10,0.0015014136920915146,0.0015014136920915146,0.06981177919364337,0.4422373235755358,0.9954001839926403
ac5_120,-0.0014419300113124184,0.0014419300113124184,-0.06522250086428558,0.4958263772954925,0.9420423183072677
vol_of_vol_2,-0.0014326542287425989,0.0014326542287425989,-0.06670700936855067,0.47420531526836895,0.9981600735970562
rolling_sharpe_20,0.0014318933358274243,0.0014318933358274243,0.06640966940196409,0.30441640378548895,0.9903403863845446
slope_60,-0.0012145612242070104,0.0012145612242070104,-0.05581702549358486,0.8115942028985508,0.9724011039558418
is_quarter_3,-0.0011961077808828869,0.0011961077808828869,-0.0557314750788068,0.4833506763787721,0.999540018399264
momentum_vol_adj_20,0.0010899366995967017,0.0010899366995967017,0.05055006743063383,0.29547844374342797,0.9903403863845446
z_price_20,-0.0010754439431502423,0.0010754439431502423,-0.04988950129011458,0.6431949553336836,0.9908003679852806
rolling_sharpe_60,0.001054462935362166,0.001054462935362166,0.04844798029899009,0.2636949516648765,0.9719411223551058
rolling_skew_90,0.0010476826669712472,0.0010476826669712472,0.04779319203800061,0.49399563318777295,0.9581416743330267
ac5_90,0.000849570784545892,0.000849570784545892,0.03870912911406546,0.5451559934318555,0.9558417663293468
vol_5,-0.0008361562305351745,0.0008361562305351745,-0.038914979694970826,0.5242566510172144,0.9972401103955841
rv_5,-0.0008361562305351533,0.0008361562305351533,-0.038914979694969834,0.5242566510172144,0.9972401103955841
is_month_end,0.0008017381730254789,0.0008017381730254789,0.03735619324743214,0.548907388137357,0.999540018399264
is_dow_2,0.0007817203708491842,0.0007817203708491842,0.03642348307538231,0.40738813735691987,0.999540018399264
trend_regime_high,-0.0007241587392877316,0.0007241587392877316,-0.03374145464895557,0.49946178686759957,0.999540018399264
rsi_60,-0.0005757773624408666,0.0005757773624408666,-0.026821590329048604,0.754294638209266,0.9990800367985281
rv_7,-0.0005667601927130467,0.0005667601927130467,-0.02636501588092327,0.3712793733681462,0.9963201471941122
vol_7,-0.0005667601927130372,0.0005667601927130372,-0.026365015880922826,0.3712793733681462,0.9963201471941122
vol_pct_40,-0.00045167585489121746,0.00045167585489121746,-0.019584200384050114,0.4616799509503372,0.8656853725850966
vol_pct_42,0.0003379294168653451,0.0003379294168653451,0.014644475360380155,0.583793738489871,0.8647654093836247
momentum_vol_adj_60,-0.0003316365744884064,0.0003316365744884064,-0.015237248877617734,0.738453276047261,0.9719411223551058
distance_low_120,-1.6963210360612823e-05,1.6963210360612823e-05,-0.0007684165783899494,0.6611203549639489,0.9448022079116836
